


################################################################################
################################################################################
			Nova Captura
2017-10-05 13:51:10.520668
2017-10-05 13:51:10.553670
2017-10-05 13:51:10.586672
2017-10-05 13:51:10.620674
2017-10-05 13:51:10.653676
2017-10-05 13:51:10.686678
2017-10-05 13:51:10.719680
2017-10-05 13:51:10.755682
2017-10-05 13:51:10.788683
2017-10-05 13:51:10.821685
2017-10-05 13:51:10.855687
2017-10-05 13:51:10.888689
2017-10-05 13:51:10.923691
2017-10-05 13:51:10.952693
2017-10-05 13:51:10.985695
2017-10-05 13:51:11.022697
2017-10-05 13:51:11.057699
2017-10-05 13:51:11.090701
2017-10-05 13:51:11.123703
2017-10-05 13:51:11.157705
2017-10-05 13:51:11.190706
2017-10-05 13:51:11.218708
2017-10-05 13:51:11.251710
2017-10-05 13:51:11.289712
2017-10-05 13:51:11.320714
2017-10-05 13:51:11.354716
2017-10-05 13:51:11.387718
2017-10-05 13:51:11.422720
2017-10-05 13:51:11.451721
2017-10-05 13:51:11.488724
2017-10-05 13:51:11.519725
2017-10-05 13:51:11.557727
2017-10-05 13:51:11.590729
2017-10-05 13:51:11.624731
2017-10-05 13:51:11.657733
2017-10-05 13:51:11.686735
2017-10-05 13:51:11.720737
2017-10-05 13:51:11.753739
2017-10-05 13:51:11.786741
2017-10-05 13:51:11.820743
2017-10-05 13:51:11.853744
2017-10-05 13:51:11.886746
2017-10-05 13:51:11.921748
2017-10-05 13:51:11.953750
2017-10-05 13:51:11.986752
2017-10-05 13:51:12.020754
2017-10-05 13:51:12.053756
2017-10-05 13:51:12.086758
2017-10-05 13:51:12.120760
2017-10-05 13:51:12.153762
2017-10-05 13:51:12.187764
2017-10-05 13:51:12.220765
2017-10-05 13:51:12.253767
2017-10-05 13:51:12.287769
2017-10-05 13:51:12.320771
2017-10-05 13:51:12.354773
2017-10-05 13:51:12.387775
2017-10-05 13:51:12.420777
2017-10-05 13:51:12.454779
2017-10-05 13:51:12.487781
2017-10-05 13:51:12.525783
2017-10-05 13:51:12.558785
2017-10-05 13:51:12.592787
2017-10-05 13:51:12.625789
2017-10-05 13:51:12.658790
2017-10-05 13:51:12.691792
2017-10-05 13:51:12.719794
2017-10-05 13:51:12.756796
2017-10-05 13:51:12.790798
2017-10-05 13:51:12.820800
2017-10-05 13:51:12.853802
2017-10-05 13:51:12.886803
2017-10-05 13:51:12.929806
2017-10-05 13:51:12.952807
2017-10-05 13:51:12.985809
2017-10-05 13:51:13.018811
2017-10-05 13:51:13.055813
2017-10-05 13:51:13.089815
2017-10-05 13:51:13.125817
2017-10-05 13:51:13.159819
2017-10-05 13:51:13.185821
2017-10-05 13:51:13.219823
2017-10-05 13:51:13.254825
2017-10-05 13:51:13.288826
2017-10-05 13:51:13.321828
2017-10-05 13:51:13.359831
2017-10-05 13:51:13.392832
2017-10-05 13:51:13.427834
2017-10-05 13:51:13.454836
2017-10-05 13:51:13.492838
2017-10-05 13:51:13.525840
2017-10-05 13:51:13.559842
2017-10-05 13:51:13.590844
2017-10-05 13:51:13.624846
2017-10-05 13:51:13.658848
2017-10-05 13:51:13.690849
2017-10-05 13:51:13.720851
2017-10-05 13:51:13.759853
2017-10-05 13:51:13.793855
2017-10-05 13:51:13.826857
2017-10-05 13:51:13.859859
2017-10-05 13:51:13.890861
2017-10-05 13:51:13.925863
2017-10-05 13:51:13.956865
2017-10-05 13:51:13.990867
2017-10-05 13:51:14.023869
2017-10-05 13:51:14.056870
2017-10-05 13:51:14.090872
2017-10-05 13:51:14.123874
2017-10-05 13:51:14.154876
2017-10-05 13:51:14.191878
2017-10-05 13:51:14.220880
2017-10-05 13:51:14.253882
2017-10-05 13:51:14.289884
2017-10-05 13:51:14.323886
2017-10-05 13:51:14.356888
2017-10-05 13:51:14.388889
2017-10-05 13:51:14.431892
2017-10-05 13:51:14.455893
2017-10-05 13:51:14.488895
2017-10-05 13:51:14.527897
2017-10-05 13:51:14.560899
2017-10-05 13:51:14.593901
2017-10-05 13:51:14.627903
2017-10-05 13:51:14.660905
2017-10-05 13:51:14.690907
2017-10-05 13:51:14.721908
2017-10-05 13:51:14.757911
2017-10-05 13:51:14.789912
2017-10-05 13:51:14.827915
2017-10-05 13:51:14.859916
2017-10-05 13:51:14.892918
2017-10-05 13:51:14.944921
2017-10-05 13:51:14.955922
2017-10-05 13:51:14.988924
2017-10-05 13:51:15.027926
2017-10-05 13:51:15.060928
2017-10-05 13:51:15.091930
2017-10-05 13:51:15.124931
2017-10-05 13:51:15.157933
2017-10-05 13:51:15.191935
2017-10-05 13:51:15.222937
2017-10-05 13:51:15.261939
2017-10-05 13:51:15.294941
2017-10-05 13:51:15.327943
2017-10-05 13:51:15.359945
2017-10-05 13:51:15.393947
2017-10-05 13:51:15.426949
2017-10-05 13:51:15.460951
2017-10-05 13:51:15.489952
2017-10-05 13:51:15.522954
2017-10-05 13:51:15.559956
2017-10-05 13:51:15.592958
2017-10-05 13:51:15.626960
2017-10-05 13:51:15.659962
2017-10-05 13:51:15.691964
2017-10-05 13:51:15.725966
2017-10-05 13:51:15.755968
2017-10-05 13:51:15.795970
2017-10-05 13:51:15.824972
2017-10-05 13:51:15.857973
2017-10-05 13:51:15.890975
2017-10-05 13:51:15.924977
2017-10-05 13:51:15.957979
2017-10-05 13:51:15.991981
2017-10-05 13:51:16.028983
2017-10-05 13:51:16.061985
2017-10-05 13:51:16.095987
2017-10-05 13:51:16.128989
2017-10-05 13:51:16.161991
2017-10-05 13:51:16.195993
2017-10-05 13:51:16.232995
2017-10-05 13:51:16.256996
2017-10-05 13:51:16.290998
2017-10-05 13:51:16.328000
2017-10-05 13:51:16.359002
2017-10-05 13:51:16.392004
2017-10-05 13:51:16.426006
2017-10-05 13:51:16.460008
2017-10-05 13:51:16.490010
2017-10-05 13:51:16.524012
2017-10-05 13:51:16.561014
2017-10-05 13:51:16.592015
2017-10-05 13:51:16.625017
2017-10-05 13:51:16.660019
2017-10-05 13:51:16.696021
2017-10-05 13:51:16.724023
2017-10-05 13:51:16.758025
2017-10-05 13:51:16.791027
2017-10-05 13:51:16.825029
2017-10-05 13:51:16.858031
2017-10-05 13:51:16.891033
2017-10-05 13:51:16.930035
2017-10-05 13:51:16.964037
2017-10-05 13:51:16.992038
2017-10-05 13:51:17.028040
2017-10-05 13:51:17.061042
2017-10-05 13:51:17.095044
2017-10-05 13:51:17.128046
2017-10-05 13:51:17.162048
2017-10-05 13:51:17.195050
2017-10-05 13:51:17.229052
2017-10-05 13:51:17.258054
2017-10-05 13:51:17.297056
2017-10-05 13:51:17.330058
2017-10-05 13:51:17.364060
2017-10-05 13:51:17.397061
2017-10-05 13:51:17.431063
2017-10-05 13:51:17.462065
2017-10-05 13:51:17.495067
2017-10-05 13:51:17.526069
2017-10-05 13:51:17.564071
2017-10-05 13:51:17.597073
2017-10-05 13:51:17.630075
2017-10-05 13:51:17.664077
2017-10-05 13:51:17.697079
2017-10-05 13:51:17.729080
2017-10-05 13:51:17.759082
2017-10-05 13:51:17.792084
2017-10-05 13:51:17.831086
2017-10-05 13:51:17.864088
2017-10-05 13:51:17.897090
2017-10-05 13:51:17.931092
2017-10-05 13:51:17.972094
2017-10-05 13:51:17.993096
2017-10-05 13:51:18.027097
2017-10-05 13:51:18.060099
2017-10-05 13:51:18.098102
2017-10-05 13:51:18.131103
2017-10-05 13:51:18.164105
2017-10-05 13:51:18.198107
2017-10-05 13:51:18.236109
2017-10-05 13:51:18.260111
2017-10-05 13:51:18.294113
2017-10-05 13:51:18.327115
2017-10-05 13:51:18.360117
2017-10-05 13:51:18.394118
2017-10-05 13:51:18.427120
2017-10-05 13:51:18.460122
2017-10-05 13:51:18.494124
2017-10-05 13:51:18.527126
2017-10-05 13:51:18.560128
2017-10-05 13:51:18.594130
2017-10-05 13:51:18.627132
2017-10-05 13:51:18.661134
2017-10-05 13:51:18.694136
2017-10-05 13:51:18.727138
2017-10-05 13:51:18.761139
2017-10-05 13:51:18.794141
2017-10-05 13:51:18.827143
2017-10-05 13:51:18.861145
2017-10-05 13:51:18.894147
2017-10-05 13:51:18.927149
2017-10-05 13:51:18.961151
2017-10-05 13:51:18.999153
2017-10-05 13:51:19.026155
2017-10-05 13:51:19.061157
2017-10-05 13:51:19.096159
2017-10-05 13:51:19.125160
2017-10-05 13:51:19.159162
2017-10-05 13:51:19.192164
2017-10-05 13:51:19.225166
2017-10-05 13:51:19.259168
2017-10-05 13:51:19.293170
2017-10-05 13:51:19.326172
2017-10-05 13:51:19.360174
2017-10-05 13:51:19.392176
2017-10-05 13:51:19.426178
2017-10-05 13:51:19.459179
2017-10-05 13:51:19.492181
2017-10-05 13:51:19.526183
2017-10-05 13:51:19.559185
2017-10-05 13:51:19.596187
2017-10-05 13:51:19.629189
2017-10-05 13:51:19.663191
2017-10-05 13:51:19.696193
2017-10-05 13:51:19.730195
2017-10-05 13:51:19.761197
2017-10-05 13:51:19.794199
2017-10-05 13:51:19.833201
2017-10-05 13:51:19.866203
2017-10-05 13:51:19.896204
2017-10-05 13:51:19.930206
2017-10-05 13:51:19.964208
2017-10-05 13:51:19.997210
2017-10-05 13:51:20.027212
2017-10-05 13:51:20.060214
2017-10-05 13:51:20.100216
2017-10-05 13:51:20.129218
2017-10-05 13:51:20.162220
2017-10-05 13:51:20.200222
2017-10-05 13:51:20.234224
2017-10-05 13:51:20.263225
2017-10-05 13:51:20.295227
2017-10-05 13:51:20.328229
2017-10-05 13:51:20.362231
2017-10-05 13:51:20.400233
2017-10-05 13:51:20.429235
2017-10-05 13:51:20.462237
2017-10-05 13:51:20.496239
2017-10-05 13:51:20.528241
2017-10-05 13:51:20.565243
2017-10-05 13:51:20.598245
2017-10-05 13:51:20.632246
2017-10-05 13:51:20.665248
2017-10-05 13:51:20.698250
2017-10-05 13:51:20.732252
2017-10-05 13:51:20.769254
2017-10-05 13:51:20.794256
2017-10-05 13:51:20.829258
2017-10-05 13:51:20.867260
2017-10-05 13:51:20.900262
2017-10-05 13:51:20.934264
2017-10-05 13:51:20.967266
2017-10-05 13:51:21.005268
2017-10-05 13:51:21.033269
2017-10-05 13:51:21.061271
2017-10-05 13:51:21.098273
2017-10-05 13:51:21.131275
2017-10-05 13:51:21.165277
2017-10-05 13:51:21.198279
2017-10-05 13:51:21.231281
2017-10-05 13:51:21.267283
2017-10-05 13:51:21.295284
2017-10-05 13:51:21.332287
2017-10-05 13:51:21.366288
2017-10-05 13:51:21.399290
2017-10-05 13:51:21.432292
2017-10-05 13:51:21.466294
2017-10-05 13:51:21.500296
2017-10-05 13:51:21.529298
2017-10-05 13:51:21.563300
2017-10-05 13:51:21.601302
2017-10-05 13:51:21.630304
2017-10-05 13:51:21.663305
2017-10-05 13:51:21.700308
2017-10-05 13:51:21.732309
2017-10-05 13:51:21.768311
2017-10-05 13:51:21.796313
2017-10-05 13:51:21.828315
2017-10-05 13:51:21.861317
2017-10-05 13:51:21.899319
2017-10-05 13:51:21.930321
2017-10-05 13:51:21.963323
2017-10-05 13:51:21.999325
2017-10-05 13:51:22.029326
2017-10-05 13:51:22.064328
2017-10-05 13:51:22.098330
2017-10-05 13:51:22.131332
2017-10-05 13:51:22.165334
2017-10-05 13:51:22.198336
2017-10-05 13:51:22.231338
2017-10-05 13:51:22.265340
2017-10-05 13:51:22.297342
2017-10-05 13:51:22.336344
2017-10-05 13:51:22.368346
2017-10-05 13:51:22.402348
2017-10-05 13:51:22.435350
2017-10-05 13:51:22.468352
2017-10-05 13:51:22.518354
2017-10-05 13:51:22.536355
2017-10-05 13:51:22.563357
2017-10-05 13:51:22.597359
2017-10-05 13:51:22.636361
2017-10-05 13:51:22.669363
2017-10-05 13:51:22.702365
2017-10-05 13:51:22.736367
2017-10-05 13:51:22.775369
2017-10-05 13:51:22.799370
2017-10-05 13:51:22.832372
2017-10-05 13:51:22.865374
2017-10-05 13:51:22.899376
2017-10-05 13:51:22.932378
2017-10-05 13:51:22.965380
2017-10-05 13:51:22.999382
2017-10-05 13:51:23.030384
2017-10-05 13:51:23.064386
2017-10-05 13:51:23.101388
2017-10-05 13:51:23.134390
2017-10-05 13:51:23.165391
2017-10-05 13:51:23.198393
2017-10-05 13:51:23.236395
2017-10-05 13:51:23.270397
2017-10-05 13:51:23.297399
2017-10-05 13:51:23.334401
2017-10-05 13:51:23.368403
2017-10-05 13:51:23.399405
2017-10-05 13:51:23.433407
2017-10-05 13:51:23.466409
2017-10-05 13:51:23.499410
2017-10-05 13:51:23.532412
2017-10-05 13:51:23.566414
2017-10-05 13:51:23.599416
2017-10-05 13:51:23.633418
2017-10-05 13:51:23.666420
2017-10-05 13:51:23.699422
2017-10-05 13:51:23.733424
2017-10-05 13:51:23.767426
2017-10-05 13:51:23.800428
2017-10-05 13:51:23.833430
2017-10-05 13:51:23.866431
2017-10-05 13:51:23.899433
2017-10-05 13:51:23.933435
2017-10-05 13:51:23.966437
2017-10-05 13:51:24.000439
2017-10-05 13:51:24.033441
2017-10-05 13:51:24.065443
2017-10-05 13:51:24.102445
2017-10-05 13:51:24.137447
2017-10-05 13:51:24.170449
2017-10-05 13:51:24.203451
2017-10-05 13:51:24.237453
2017-10-05 13:51:24.281455
2017-10-05 13:51:24.301456
2017-10-05 13:51:24.332458
2017-10-05 13:51:24.365460
2017-10-05 13:51:24.404462
2017-10-05 13:51:24.437464
2017-10-05 13:51:24.470466
2017-10-05 13:51:24.504468
2017-10-05 13:51:24.540470
2017-10-05 13:51:24.565471
2017-10-05 13:51:24.598473
2017-10-05 13:51:24.636476
2017-10-05 13:51:24.668477
2017-10-05 13:51:24.701479
2017-10-05 13:51:24.734481
2017-10-05 13:51:24.781484
2017-10-05 13:51:24.798485
2017-10-05 13:51:24.832487
2017-10-05 13:51:24.871489
2017-10-05 13:51:24.899491
2017-10-05 13:51:24.932492
2017-10-05 13:51:24.966494
2017-10-05 13:51:25.004497
2017-10-05 13:51:25.038499
2017-10-05 13:51:25.067500
2017-10-05 13:51:25.100502
2017-10-05 13:51:25.133504
2017-10-05 13:51:25.166506
2017-10-05 13:51:25.204508
2017-10-05 13:51:25.238510
2017-10-05 13:51:25.271512
2017-10-05 13:51:25.301514
2017-10-05 13:51:25.333515
2017-10-05 13:51:25.366517
2017-10-05 13:51:25.405520
2017-10-05 13:51:25.438521
2017-10-05 13:51:25.471523
2017-10-05 13:51:25.502525
2017-10-05 13:51:25.536527
2017-10-05 13:51:25.567529
2017-10-05 13:51:25.602531
2017-10-05 13:51:25.635533
2017-10-05 13:51:25.669535
2017-10-05 13:51:25.702537
2017-10-05 13:51:25.735538
2017-10-05 13:51:25.769540
2017-10-05 13:51:25.802542
2017-10-05 13:51:25.835544
2017-10-05 13:51:25.868546
2017-10-05 13:51:25.901548
2017-10-05 13:51:25.935550
2017-10-05 13:51:25.968552
2017-10-05 13:51:26.002554
2017-10-05 13:51:26.035556
2017-10-05 13:51:26.068557
2017-10-05 13:51:26.099559
2017-10-05 13:51:26.139561
2017-10-05 13:51:26.172563
2017-10-05 13:51:26.206565
2017-10-05 13:51:26.239567
2017-10-05 13:51:26.272569
2017-10-05 13:51:26.308571
2017-10-05 13:51:26.335573
2017-10-05 13:51:26.368575
2017-10-05 13:51:26.406577
2017-10-05 13:51:26.439579
2017-10-05 13:51:26.473581
2017-10-05 13:51:26.506582
2017-10-05 13:51:26.539584
2017-10-05 13:51:26.570586
2017-10-05 13:51:26.600588
2017-10-05 13:51:26.633590
2017-10-05 13:51:26.671592
2017-10-05 13:51:26.702594
2017-10-05 13:51:26.735596
2017-10-05 13:51:26.771598
2017-10-05 13:51:26.803599
2017-10-05 13:51:26.834601
2017-10-05 13:51:26.871603
2017-10-05 13:51:26.904605
2017-10-05 13:51:26.938607
2017-10-05 13:51:26.971609
2017-10-05 13:51:27.004611
2017-10-05 13:51:27.038613
2017-10-05 13:51:27.069615
2017-10-05 13:51:27.101617
2017-10-05 13:51:27.135618
2017-10-05 13:51:27.168620
2017-10-05 13:51:27.201622
2017-10-05 13:51:27.240624
2017-10-05 13:51:27.269626
2017-10-05 13:51:27.303628
2017-10-05 13:51:27.336630
2017-10-05 13:51:27.369632
2017-10-05 13:51:27.405634
2017-10-05 13:51:27.438636
2017-10-05 13:51:27.472638
2017-10-05 13:51:27.505640
2017-10-05 13:51:27.538642
2017-10-05 13:51:27.572643
2017-10-05 13:51:27.601645
2017-10-05 13:51:27.638647
2017-10-05 13:51:27.672649
2017-10-05 13:51:27.705651
2017-10-05 13:51:27.738653
2017-10-05 13:51:27.772655
2017-10-05 13:51:27.818658
2017-10-05 13:51:27.835659
2017-10-05 13:51:27.869660
2017-10-05 13:51:27.902662
2017-10-05 13:51:27.938664
2017-10-05 13:51:27.970666
2017-10-05 13:51:28.003668
2017-10-05 13:51:28.036670
2017-10-05 13:51:28.070672
2017-10-05 13:51:28.103674
2017-10-05 13:51:28.136676
2017-10-05 13:51:28.170678
2017-10-05 13:51:28.207680
2017-10-05 13:51:28.241682
2017-10-05 13:51:28.274684
2017-10-05 13:51:28.309686
2017-10-05 13:51:28.336687
2017-10-05 13:51:28.369689
2017-10-05 13:51:28.407691
2017-10-05 13:51:28.441693
2017-10-05 13:51:28.471695
2017-10-05 13:51:28.505697
2017-10-05 13:51:28.538699
2017-10-05 13:51:28.574701
2017-10-05 13:51:28.605703
2017-10-05 13:51:28.638704
2017-10-05 13:51:28.672706
2017-10-05 13:51:28.705708
2017-10-05 13:51:28.738710
2017-10-05 13:51:28.772712
2017-10-05 13:51:28.805714
2017-10-05 13:51:28.837716
2017-10-05 13:51:28.875718
2017-10-05 13:51:28.908720
2017-10-05 13:51:28.941722
2017-10-05 13:51:28.975724
2017-10-05 13:51:29.008726
2017-10-05 13:51:29.041727
2017-10-05 13:51:29.077730
2017-10-05 13:51:29.104731
2017-10-05 13:51:29.137733
2017-10-05 13:51:29.175735
2017-10-05 13:51:29.208737
2017-10-05 13:51:29.242739
2017-10-05 13:51:29.275741
2017-10-05 13:51:29.308743
2017-10-05 13:51:29.340745
2017-10-05 13:51:29.370746
2017-10-05 13:51:29.404748
2017-10-05 13:51:29.437750
2017-10-05 13:51:29.475752
2017-10-05 13:51:29.509754
2017-10-05 13:51:29.542756
2017-10-05 13:51:29.586759
2017-10-05 13:51:29.603760
2017-10-05 13:51:29.636762
2017-10-05 13:51:29.674764
2017-10-05 13:51:29.707766
2017-10-05 13:51:29.740767
2017-10-05 13:51:29.774769
2017-10-05 13:51:29.808771
2017-10-05 13:51:29.837773
2017-10-05 13:51:29.871775
2017-10-05 13:51:29.909777
2017-10-05 13:51:29.939779
2017-10-05 13:51:29.972781
2017-10-05 13:51:30.005783
2017-10-05 13:51:30.039785
2017-10-05 13:51:30.073787
2017-10-05 13:51:30.104788
2017-10-05 13:51:30.143791
2017-10-05 13:51:30.172792
2017-10-05 13:51:30.206794
2017-10-05 13:51:30.239796
2017-10-05 13:51:30.272798
2017-10-05 13:51:30.306800
2017-10-05 13:51:30.338802
2017-10-05 13:51:30.371804
2017-10-05 13:51:30.409806
2017-10-05 13:51:30.443808
2017-10-05 13:51:30.476810
2017-10-05 13:51:30.509811
2017-10-05 13:51:30.540813
2017-10-05 13:51:30.574815
2017-10-05 13:51:30.604817
2017-10-05 13:51:30.642819
2017-10-05 13:51:30.676821
2017-10-05 13:51:30.710823
2017-10-05 13:51:30.743825
2017-10-05 13:51:30.776827
2017-10-05 13:51:30.810829
2017-10-05 13:51:30.840830
2017-10-05 13:51:30.871832
2017-10-05 13:51:30.907834
2017-10-05 13:51:30.940836
2017-10-05 13:51:30.973838
2017-10-05 13:51:31.007840
2017-10-05 13:51:31.040842
2017-10-05 13:51:31.078844
2017-10-05 13:51:31.104845
2017-10-05 13:51:31.138847
2017-10-05 13:51:31.171849
2017-10-05 13:51:31.207851
2017-10-05 13:51:31.243853
2017-10-05 13:51:31.277855
2017-10-05 13:51:31.310857
2017-10-05 13:51:31.339859
2017-10-05 13:51:31.372861
2017-10-05 13:51:31.410863
2017-10-05 13:51:31.440865
2017-10-05 13:51:31.474867
2017-10-05 13:51:31.507869
2017-10-05 13:51:31.540870
2017-10-05 13:51:31.574872
2017-10-05 13:51:31.605874
2017-10-05 13:51:31.642876
2017-10-05 13:51:31.676878
2017-10-05 13:51:31.709880
2017-10-05 13:51:31.740882
2017-10-05 13:51:31.774884
2017-10-05 13:51:31.807886
2017-10-05 13:51:31.839888
2017-10-05 13:51:31.872889
2017-10-05 13:51:31.911892
2017-10-05 13:51:31.944894
2017-10-05 13:51:31.978895
2017-10-05 13:51:32.011897
2017-10-05 13:51:32.043899
2017-10-05 13:51:32.077901
2017-10-05 13:51:32.108903
2017-10-05 13:51:32.140905
2017-10-05 13:51:32.173907
2017-10-05 13:51:32.207909
2017-10-05 13:51:32.240910
2017-10-05 13:51:32.274912
2017-10-05 13:51:32.307914
2017-10-05 13:51:32.340916
2017-10-05 13:51:32.374918
2017-10-05 13:51:32.408920
2017-10-05 13:51:32.445922
2017-10-05 13:51:32.478924
2017-10-05 13:51:32.512926
2017-10-05 13:51:32.545928
2017-10-05 13:51:32.593931
2017-10-05 13:51:32.609932
2017-10-05 13:51:32.640933
2017-10-05 13:51:32.673935
2017-10-05 13:51:32.712937
2017-10-05 13:51:32.745939
2017-10-05 13:51:32.778941
2017-10-05 13:51:32.813943
2017-10-05 13:51:32.850945
2017-10-05 13:51:32.872947
2017-10-05 13:51:32.907949
2017-10-05 13:51:32.939950
2017-10-05 13:51:32.979953
2017-10-05 13:51:33.012955
2017-10-05 13:51:33.045957
2017-10-05 13:51:33.083959
2017-10-05 13:51:33.109960
2017-10-05 13:51:33.142962
2017-10-05 13:51:33.176964
2017-10-05 13:51:33.209966
2017-10-05 13:51:33.243968
2017-10-05 13:51:33.276970
2017-10-05 13:51:33.309972
2017-10-05 13:51:33.349974
2017-10-05 13:51:33.373975
2017-10-05 13:51:33.412978
2017-10-05 13:51:33.446979
2017-10-05 13:51:33.479981
2017-10-05 13:51:33.511983
2017-10-05 13:51:33.544985
2017-10-05 13:51:33.577987
2017-10-05 13:51:33.608989
2017-10-05 13:51:33.640991
2017-10-05 13:51:33.679993
2017-10-05 13:51:33.713995
2017-10-05 13:51:33.746997
2017-10-05 13:51:33.779999
2017-10-05 13:51:33.812000
2017-10-05 13:51:33.843002
2017-10-05 13:51:33.876004
2017-10-05 13:51:33.913006
2017-10-05 13:51:33.947008
2017-10-05 13:51:33.980010
2017-10-05 13:51:34.014012
2017-10-05 13:51:34.047014
2017-10-05 13:51:34.080016
2017-10-05 13:51:34.113018
2017-10-05 13:51:34.142019
2017-10-05 13:51:34.179021
2017-10-05 13:51:34.212023
2017-10-05 13:51:34.246025
2017-10-05 13:51:34.279027
2017-10-05 13:51:34.312029
2017-10-05 13:51:34.346031
2017-10-05 13:51:34.378033
2017-10-05 13:51:34.409034
2017-10-05 13:51:34.442036
2017-10-05 13:51:34.480039
2017-10-05 13:51:34.512040
2017-10-05 13:51:34.545042
2017-10-05 13:51:34.578044
2017-10-05 13:51:34.612046
2017-10-05 13:51:34.642048
2017-10-05 13:51:34.675050
2017-10-05 13:51:34.715052
2017-10-05 13:51:34.744054
2017-10-05 13:51:34.778056
2017-10-05 13:51:34.814058
2017-10-05 13:51:34.848060
2017-10-05 13:51:34.877061
2017-10-05 13:51:34.911063
2017-10-05 13:51:34.944065
2017-10-05 13:51:34.977067
2017-10-05 13:51:35.011069
